"container_sha256","container_extension","representative_path","member_path","member_type","uncompressed_bytes","compressed_bytes","member_sha256","read_state"
"E98C83D1638CB009B8F25CB10A66EC8A183AED632C724640A8B4D16434A746CA",".zip","C:\Users\User\Documents\Codex\2026-08-01\referenced-chatgpt-conversation-this-is-an-2\outputs\BayME_Galicia_Xurelo_LOCAL_Z_POST_2026-07-31_v0.6.0\source_packages\BayME_GALICIA_ALL_OUTPUTS_v0_5_8.zip","Statistical_Programming_BayME_EVE_TRANSFER_PACK_v0_5_8/artifacts/coordination_v0_5_7/cas/6a/1c8e5fa70849b433d1efa1cdb3b48dcc518fc7eb77f1e2b437cda785929d48","FILE","15739","3783","6A1C8E5FA70849B433D1EFA1CDB3B48DCC518FC7EB77F1E2B437CDA785929D48","DECOMPRESSED_BYTES_HASHED"
"E98C83D1638CB009B8F25CB10A66EC8A183AED632C724640A8B4D16434A746CA",".zip","C:\Users\User\Documents\Codex\2026-08-01\referenced-chatgpt-conversation-this-is-an-2\outputs\BayME_Galicia_Xurelo_LOCAL_Z_POST_2026-07-31_v0.6.0\source_packages\BayME_GALICIA_ALL_OUTPUTS_v0_5_8.zip","Statistical_Programming_BayME_EVE_TRANSFER_PACK_v0_5_8/artifacts/coordination_v0_5_7/cas/af/","DIRECTORY","0","0",,"DIRECTORY_ENTRY"
"E98C83D1638CB009B8F25CB10A66EC8A183AED632C724640A8B4D16434A746CA",".zip","C:\Users\User\Documents\Codex\2026-08-01\referenced-chatgpt-conversation-this-is-an-2\outputs\BayME_Galicia_Xurelo_LOCAL_Z_POST_2026-07-31_v0.6.0\source_packages\BayME_GALICIA_ALL_OUTPUTS_v0_5_8.zip","Statistical_Programming_BayME_EVE_TRANSFER_PACK_v0_5_8/artifacts/coordination_v0_5_7/cas/af/9f2ec5605f568dd87d124bf2e6721f6c6a88dbd09fd384c17182c672fc14ce","FILE","650","421","AF9F2EC5605F568DD87D124BF2E6721F6C6A88DBD09FD384C17182C672FC14CE","DECOMPRESSED_BYTES_HASHED"
"E98C83D1638CB009B8F25CB10A66EC8A183AED632C724640A8B4D16434A746CA",".zip","C:\Users\User\Documents\Codex\2026-08-01\referenced-chatgpt-conversation-this-is-an-2\outputs\BayME_Galicia_Xurelo_LOCAL_Z_POST_2026-07-31_v0.6.0\source_packages\BayME_GALICIA_ALL_OUTPUTS_v0_5_8.zip","Statistical_Programming_BayME_EVE_TRANSFER_PACK_v0_5_8/artifacts/coordination_v0_5_7/freeze_bundle_manifest_2026-08-03.json","FILE","20108","3959","B5AB099583EE34FE700DC301CAF5F5107BB2558316E71169CBC805446D13A732","DECOMPRESSED_BYTES_HASHED"
"E98C83D1638CB009B8F25CB10A66EC8A183AED632C724640A8B4D16434A746CA",".zip","C:\Users\User\Documents\Codex\2026-08-01\referenced-chatgpt-conversation-this-is-an-2\outputs\BayME_Galicia_Xurelo_LOCAL_Z_POST_2026-07-31_v0.6.0\source_packages\BayME_GALICIA_ALL_OUTPUTS_v0_5_8.zip","Statistical_Programming_BayME_EVE_TRANSFER_PACK_v0_5_8/artifacts/coordination_v0_5_7/freeze_operation_2026-08-03.json","FILE","2075","719","F532B68A359CD2C7197842C582A0C95C70BCF49CD9F4109F794F4B0E795C0493","DECOMPRESSED_BYTES_HASHED"
"E98C83D1638CB009B8F25CB10A66EC8A183AED632C724640A8B4D16434A746CA",".zip","C:\Users\User\Documents\Codex\2026-08-01\referenced-chatgpt-conversation-this-is-an-2\outputs\BayME_Galicia_Xurelo_LOCAL_Z_POST_2026-07-31_v0.6.0\source_packages\BayME_GALICIA_ALL_OUTPUTS_v0_5_8.zip","Statistical_Programming_BayME_EVE_TRANSFER_PACK_v0_5_8/artifacts/coordination_v0_5_7/ledger.sqlite","FILE","69632","3192","51717C52B1CBAB89B97248667E6CF542B695FA01A58912293C081F376C020CEE","DECOMPRESSED_BYTES_HASHED"
"E98C83D1638CB009B8F25CB10A66EC8A183AED632C724640A8B4D16434A746CA",".zip","C:\Users\User\Documents\Codex\2026-08-01\referenced-chatgpt-conversation-this-is-an-2\outputs\BayME_Galicia_Xurelo_LOCAL_Z_POST_2026-07-31_v0.6.0\source_packages\BayME_GALICIA_ALL_OUTPUTS_v0_5_8.zip","Statistical_Programming_BayME_EVE_TRANSFER_PACK_v0_5_8/artifacts/coordination_v0_5_8/","DIRECTORY","0","0",,"DIRECTORY_ENTRY"
"E98C83D1638CB009B8F25CB10A66EC8A183AED632C724640A8B4D16434A746CA",".zip","C:\Users\User\Documents\Codex\2026-08-01\referenced-chatgpt-conversation-this-is-an-2\outputs\BayME_Galicia_Xurelo_LOCAL_Z_POST_2026-07-31_v0.6.0\source_packages\BayME_GALICIA_ALL_OUTPUTS_v0_5_8.zip","Statistical_Programming_BayME_EVE_TRANSFER_PACK_v0_5_8/artifacts/coordination_v0_5_8/outcome_2026-07-30/","DIRECTORY","0","0",,"DIRECTORY_ENTRY"
"E98C83D1638CB009B8F25CB10A66EC8A183AED632C724640A8B4D16434A746CA",".zip","C:\Users\User\Documents\Codex\2026-08-01\referenced-chatgpt-conversation-this-is-an-2\outputs\BayME_Galicia_Xurelo_LOCAL_Z_POST_2026-07-31_v0.6.0\source_packages\BayME_GALICIA_ALL_OUTPUTS_v0_5_8.zip","Statistical_Programming_BayME_EVE_TRANSFER_PACK_v0_5_8/artifacts/coordination_v0_5_8/outcome_2026-07-30/cas/","DIRECTORY","0","0",,"DIRECTORY_ENTRY"
"E98C83D1638CB009B8F25CB10A66EC8A183AED632C724640A8B4D16434A746CA",".zip","C:\Users\User\Documents\Codex\2026-08-01\referenced-chatgpt-conversation-this-is-an-2\outputs\BayME_Galicia_Xurelo_LOCAL_Z_POST_2026-07-31_v0.6.0\source_packages\BayME_GALICIA_ALL_OUTPUTS_v0_5_8.zip","Statistical_Programming_BayME_EVE_TRANSFER_PACK_v0_5_8/artifacts/coordination_v0_5_8/outcome_2026-07-30/cas/b1/","DIRECTORY","0","0",,"DIRECTORY_ENTRY"
"E98C83D1638CB009B8F25CB10A66EC8A183AED632C724640A8B4D16434A746CA",".zip","C:\Users\User\Documents\Codex\2026-08-01\referenced-chatgpt-conversation-this-is-an-2\outputs\BayME_Galicia_Xurelo_LOCAL_Z_POST_2026-07-31_v0.6.0\source_packages\BayME_GALICIA_ALL_OUTPUTS_v0_5_8.zip","Statistical_Programming_BayME_EVE_TRANSFER_PACK_v0_5_8/artifacts/coordination_v0_5_8/outcome_2026-07-30/cas/b1/750d22a0c5438e4b2de77276857c90d25591b440f909b283b0f170bbe2a872","FILE","2356","1365","B1750D22A0C5438E4B2DE77276857C90D25591B440F909B283B0F170BBE2A872","DECOMPRESSED_BYTES_HASHED"
"E98C83D1638CB009B8F25CB10A66EC8A183AED632C724640A8B4D16434A746CA",".zip","C:\Users\User\Documents\Codex\2026-08-01\referenced-chatgpt-conversation-this-is-an-2\outputs\BayME_Galicia_Xurelo_LOCAL_Z_POST_2026-07-31_v0.6.0\source_packages\BayME_GALICIA_ALL_OUTPUTS_v0_5_8.zip","Statistical_Programming_BayME_EVE_TRANSFER_PACK_v0_5_8/artifacts/coordination_v0_5_8/outcome_2026-07-30/cas/f8/","DIRECTORY","0","0",,"DIRECTORY_ENTRY"
"E98C83D1638CB009B8F25CB10A66EC8A183AED632C724640A8B4D16434A746CA",".zip","C:\Users\User\Documents\Codex\2026-08-01\referenced-chatgpt-conversation-this-is-an-2\outputs\BayME_Galicia_Xurelo_LOCAL_Z_POST_2026-07-31_v0.6.0\source_packages\BayME_GALICIA_ALL_OUTPUTS_v0_5_8.zip","Statistical_Programming_BayME_EVE_TRANSFER_PACK_v0_5_8/artifacts/coordination_v0_5_8/outcome_2026-07-30/cas/f8/91d588ae57b7e37f1c4bf838cf27a2f92a20b585e6b8c0a3b2a82a36e63ec9","FILE","656","450","F891D588AE57B7E37F1C4BF838CF27A2F92A20B585E6B8C0A3B2A82A36E63EC9","DECOMPRESSED_BYTES_HASHED"
"E98C83D1638CB009B8F25CB10A66EC8A183AED632C724640A8B4D16434A746CA",".zip","C:\Users\User\Documents\Codex\2026-08-01\referenced-chatgpt-conversation-this-is-an-2\outputs\BayME_Galicia_Xurelo_LOCAL_Z_POST_2026-07-31_v0.6.0\source_packages\BayME_GALICIA_ALL_OUTPUTS_v0_5_8.zip","Statistical_Programming_BayME_EVE_TRANSFER_PACK_v0_5_8/artifacts/coordination_v0_5_8/outcome_2026-07-30/ledger.sqlite","FILE","69632","3201","FFE91128F01678E2BFE0458A2ADE6776BB5CCFFFEC471C691E349ACC3C1B542A","DECOMPRESSED_BYTES_HASHED"
"E98C83D1638CB009B8F25CB10A66EC8A183AED632C724640A8B4D16434A746CA",".zip","C:\Users\User\Documents\Codex\2026-08-01\referenced-chatgpt-conversation-this-is-an-2\outputs\BayME_Galicia_Xurelo_LOCAL_Z_POST_2026-07-31_v0.6.0\source_packages\BayME_GALICIA_ALL_OUTPUTS_v0_5_8.zip","Statistical_Programming_BayME_EVE_TRANSFER_PACK_v0_5_8/artifacts/coordination_v0_5_8/outcome_2026-07-30/operation_commit.json","FILE","2041","776","AE6BF898974501C2D2AA91F554CB4C105AB7CE9CD28B210C3B38D453EF14F1C7","DECOMPRESSED_BYTES_HASHED"
"E98C83D1638CB009B8F25CB10A66EC8A183AED632C724640A8B4D16434A746CA",".zip","C:\Users\User\Documents\Codex\2026-08-01\referenced-chatgpt-conversation-this-is-an-2\outputs\BayME_Galicia_Xurelo_LOCAL_Z_POST_2026-07-31_v0.6.0\source_packages\BayME_GALICIA_ALL_OUTPUTS_v0_5_8.zip","Statistical_Programming_BayME_EVE_TRANSFER_PACK_v0_5_8/artifacts/coordination_v0_5_8/outcome_2026-07-30/operation_intent.json","FILE","2055","777","6ACA79252ACE9935DD3053DC9A7946656737853E00B7897749BF9CBD0FA84E93","DECOMPRESSED_BYTES_HASHED"
"E98C83D1638CB009B8F25CB10A66EC8A183AED632C724640A8B4D16434A746CA",".zip","C:\Users\User\Documents\Codex\2026-08-01\referenced-chatgpt-conversation-this-is-an-2\outputs\BayME_Galicia_Xurelo_LOCAL_Z_POST_2026-07-31_v0.6.0\source_packages\BayME_GALICIA_ALL_OUTPUTS_v0_5_8.zip","Statistical_Programming_BayME_EVE_TRANSFER_PACK_v0_5_8/artifacts/coordination_v0_5_8/outcome_2026-07-30/outcome_bundle_manifest.json","FILE","2776","1428","22049771659B8D57D9E25A6D605ADDD575F1DB7746A7EC874A3B0703A982CDEC","DECOMPRESSED_BYTES_HASHED"
"E98C83D1638CB009B8F25CB10A66EC8A183AED632C724640A8B4D16434A746CA",".zip","C:\Users\User\Documents\Codex\2026-08-01\referenced-chatgpt-conversation-this-is-an-2\outputs\BayME_Galicia_Xurelo_LOCAL_Z_POST_2026-07-31_v0.6.0\source_packages\BayME_GALICIA_ALL_OUTPUTS_v0_5_8.zip","Statistical_Programming_BayME_EVE_TRANSFER_PACK_v0_5_8/artifacts/galicia_hurdle_v0_5_4/","DIRECTORY","0","0",,"DIRECTORY_ENTRY"
"E98C83D1638CB009B8F25CB10A66EC8A183AED632C724640A8B4D16434A746CA",".zip","C:\Users\User\Documents\Codex\2026-08-01\referenced-chatgpt-conversation-this-is-an-2\outputs\BayME_Galicia_Xurelo_LOCAL_Z_POST_2026-07-31_v0.6.0\source_packages\BayME_GALICIA_ALL_OUTPUTS_v0_5_8.zip","Statistical_Programming_BayME_EVE_TRANSFER_PACK_v0_5_8/artifacts/galicia_hurdle_v0_5_4/auction_participation_calibration_trace.csv","FILE","9224142","2883646","01DA8B3E8F9512620097C050B0853B0A8DDBBE0D408D6CDB8B1C210FF749718A","DECOMPRESSED_BYTES_HASHED"
"E98C83D1638CB009B8F25CB10A66EC8A183AED632C724640A8B4D16434A746CA",".zip","C:\Users\User\Documents\Codex\2026-08-01\referenced-chatgpt-conversation-this-is-an-2\outputs\BayME_Galicia_Xurelo_LOCAL_Z_POST_2026-07-31_v0.6.0\source_packages\BayME_GALICIA_ALL_OUTPUTS_v0_5_8.zip","Statistical_Programming_BayME_EVE_TRANSFER_PACK_v0_5_8/artifacts/galicia_hurdle_v0_5_4/hurdle_model_state.json","FILE","70114","19441","978D105D15AF7F1ACBB6DF6B606D470F10B8DA17BF5A35964D048B9D157AF3A7","DECOMPRESSED_BYTES_HASHED"
"E98C83D1638CB009B8F25CB10A66EC8A183AED632C724640A8B4D16434A746CA",".zip","C:\Users\User\Documents\Codex\2026-08-01\referenced-chatgpt-conversation-this-is-an-2\outputs\BayME_Galicia_Xurelo_LOCAL_Z_POST_2026-07-31_v0.6.0\source_packages\BayME_GALICIA_ALL_OUTPUTS_v0_5_8.zip","Statistical_Programming_BayME_EVE_TRANSFER_PACK_v0_5_8/artifacts/galicia_hurdle_v0_5_4/hurdle_retrospective_results_v1_alias_mismatch.SUPERSEDED.json","FILE","3903","1473","80D7B057A1F1AF20913D102B0A62F1B7D1AA4D0CB3FFCF4B541BE53DE7124BEF","DECOMPRESSED_BYTES_HASHED"
"E98C83D1638CB009B8F25CB10A66EC8A183AED632C724640A8B4D16434A746CA",".zip","C:\Users\User\Documents\Codex\2026-08-01\referenced-chatgpt-conversation-this-is-an-2\outputs\BayME_Galicia_Xurelo_LOCAL_Z_POST_2026-07-31_v0.6.0\source_packages\BayME_GALICIA_ALL_OUTPUTS_v0_5_8.zip","Statistical_Programming_BayME_EVE_TRANSFER_PACK_v0_5_8/artifacts/galicia_hurdle_v0_5_4/hurdle_retrospective_results_v1_alias_mismatch.SUPERSEDED.reason.txt","FILE","642","384","715BE73EFB8026D9385DC296A5C3F05D6AC7237928C060E71E6D43249B8AE32E","DECOMPRESSED_BYTES_HASHED"
"E98C83D1638CB009B8F25CB10A66EC8A183AED632C724640A8B4D16434A746CA",".zip","C:\Users\User\Documents\Codex\2026-08-01\referenced-chatgpt-conversation-this-is-an-2\outputs\BayME_Galicia_Xurelo_LOCAL_Z_POST_2026-07-31_v0.6.0\source_packages\BayME_GALICIA_ALL_OUTPUTS_v0_5_8.zip","Statistical_Programming_BayME_EVE_TRANSFER_PACK_v0_5_8/artifacts/galicia_hurdle_v0_5_4/hurdle_retrospective_results.json","FILE","4440","1620","2D7423BEAC163ADDB33525C60AB407FF4CAFA375B0C1E48AF98C0445FA48D0F3","DECOMPRESSED_BYTES_HASHED"
"E98C83D1638CB009B8F25CB10A66EC8A183AED632C724640A8B4D16434A746CA",".zip","C:\Users\User\Documents\Codex\2026-08-01\referenced-chatgpt-conversation-this-is-an-2\outputs\BayME_Galicia_Xurelo_LOCAL_Z_POST_2026-07-31_v0.6.0\source_packages\BayME_GALICIA_ALL_OUTPUTS_v0_5_8.zip","Statistical_Programming_BayME_EVE_TRANSFER_PACK_v0_5_8/artifacts/galicia_hurdle_v0_5_4/hurdle_shadow_freeze_2026-07-31_v1.SUPERSEDED.json","FILE","14653","2840","F0CC8DFE58492BCF3B62D141A4249EEC9114EDFBCFF1A0F1421FE277DF0EA3A1","DECOMPRESSED_BYTES_HASHED"
"E98C83D1638CB009B8F25CB10A66EC8A183AED632C724640A8B4D16434A746CA",".zip","C:\Users\User\Documents\Codex\2026-08-01\referenced-chatgpt-conversation-this-is-an-2\outputs\BayME_Galicia_Xurelo_LOCAL_Z_POST_2026-07-31_v0.6.0\source_packages\BayME_GALICIA_ALL_OUTPUTS_v0_5_8.zip","Statistical_Programming_BayME_EVE_TRANSFER_PACK_v0_5_8/artifacts/galicia_hurdle_v0_5_4/hurdle_shadow_freeze_2026-07-31_v1.SUPERSEDED.reason.txt","FILE","364","255","4D71644C8CF44DC266ECA4D26631919AA09057671FD71BE80D6B4A28155309CF","DECOMPRESSED_BYTES_HASHED"
"E98C83D1638CB009B8F25CB10A66EC8A183AED632C724640A8B4D16434A746CA",".zip","C:\Users\User\Documents\Codex\2026-08-01\referenced-chatgpt-conversation-this-is-an-2\outputs\BayME_Galicia_Xurelo_LOCAL_Z_POST_2026-07-31_v0.6.0\source_packages\BayME_GALICIA_ALL_OUTPUTS_v0_5_8.zip","Statistical_Programming_BayME_EVE_TRANSFER_PACK_v0_5_8/artifacts/galicia_hurdle_v0_5_4/hurdle_shadow_freeze_2026-07-31.json","FILE","20305","2981","4C0D63381865BAAA4161BD429ABBFB288C5DAF5B7247DBAA5DC91F8646E87A69","DECOMPRESSED_BYTES_HASHED"
"E98C83D1638CB009B8F25CB10A66EC8A183AED632C724640A8B4D16434A746CA",".zip","C:\Users\User\Documents\Codex\2026-08-01\referenced-chatgpt-conversation-this-is-an-2\outputs\BayME_Galicia_Xurelo_LOCAL_Z_POST_2026-07-31_v0.6.0\source_packages\BayME_GALICIA_ALL_OUTPUTS_v0_5_8.zip","Statistical_Programming_BayME_EVE_TRANSFER_PACK_v0_5_8/artifacts/galicia_hurdle_v0_5_4/hurdle_shadow_freeze_2026-08-03.json","FILE","20349","3003","FEF12102287FF3E754AD5BFC3C9C328B8D6665A2ABF8EDBD5FE38086E7192FAF","DECOMPRESSED_BYTES_HASHED"
"E98C83D1638CB009B8F25CB10A66EC8A183AED632C724640A8B4D16434A746CA",".zip","C:\Users\User\Documents\Codex\2026-08-01\referenced-chatgpt-conversation-this-is-an-2\outputs\BayME_Galicia_Xurelo_LOCAL_Z_POST_2026-07-31_v0.6.0\source_packages\BayME_GALICIA_ALL_OUTPUTS_v0_5_8.zip","Statistical_Programming_BayME_EVE_TRANSFER_PACK_v0_5_8/artifacts/galicia_hurdle_v0_5_4/joint_hurdle_price_trace_v1_alias_mismatch.SUPERSEDED.csv","FILE","95134","41483","6E6897154635ED1EE3BA32B949C59E5466B23ED362F7A8E4E56C494FD556819F","DECOMPRESSED_BYTES_HASHED"
"E98C83D1638CB009B8F25CB10A66EC8A183AED632C724640A8B4D16434A746CA",".zip","C:\Users\User\Documents\Codex\2026-08-01\referenced-chatgpt-conversation-this-is-an-2\outputs\BayME_Galicia_Xurelo_LOCAL_Z_POST_2026-07-31_v0.6.0\source_packages\BayME_GALICIA_ALL_OUTPUTS_v0_5_8.zip","Statistical_Programming_BayME_EVE_TRANSFER_PACK_v0_5_8/artifacts/galicia_hurdle_v0_5_4/joint_hurdle_price_trace.csv","FILE","95134","41483","6E6897154635ED1EE3BA32B949C59E5466B23ED362F7A8E4E56C494FD556819F","DECOMPRESSED_BYTES_HASHED"
"E98C83D1638CB009B8F25CB10A66EC8A183AED632C724640A8B4D16434A746CA",".zip","C:\Users\User\Documents\Codex\2026-08-01\referenced-chatgpt-conversation-this-is-an-2\outputs\BayME_Galicia_Xurelo_LOCAL_Z_POST_2026-07-31_v0.6.0\source_packages\BayME_GALICIA_ALL_OUTPUTS_v0_5_8.zip","Statistical_Programming_BayME_EVE_TRANSFER_PACK_v0_5_8/artifacts/galicia_hurdle_v0_5_4/system_activity_calibration_trace.csv","FILE","252593","80025","1EBE95F2497A5A2E3BEE243FAD0112BA46335B08C6F8B49F4E93EBE79C47EFC2","DECOMPRESSED_BYTES_HASHED"
"E98C83D1638CB009B8F25CB10A66EC8A183AED632C724640A8B4D16434A746CA",".zip","C:\Users\User\Documents\Codex\2026-08-01\referenced-chatgpt-conversation-this-is-an-2\outputs\BayME_Galicia_Xurelo_LOCAL_Z_POST_2026-07-31_v0.6.0\source_packages\BayME_GALICIA_ALL_OUTPUTS_v0_5_8.zip","Statistical_Programming_BayME_EVE_TRANSFER_PACK_v0_5_8/artifacts/galicia_hurdle_v0_5_4/z_post_hurdle_retrospective_v0_5_4.json","FILE","3150","1388","FDF87EDDC4C597B3F3CFF0EAE3CEBAC0D1AB3AEB3A306CFE4B6A014E6E380E9E","DECOMPRESSED_BYTES_HASHED"
"E98C83D1638CB009B8F25CB10A66EC8A183AED632C724640A8B4D16434A746CA",".zip","C:\Users\User\Documents\Codex\2026-08-01\referenced-chatgpt-conversation-this-is-an-2\outputs\BayME_Galicia_Xurelo_LOCAL_Z_POST_2026-07-31_v0.6.0\source_packages\BayME_GALICIA_ALL_OUTPUTS_v0_5_8.zip","Statistical_Programming_BayME_EVE_TRANSFER_PACK_v0_5_8/artifacts/prospective_v0_5/","DIRECTORY","0","0",,"DIRECTORY_ENTRY"
"E98C83D1638CB009B8F25CB10A66EC8A183AED632C724640A8B4D16434A746CA",".zip","C:\Users\User\Documents\Codex\2026-08-01\referenced-chatgpt-conversation-this-is-an-2\outputs\BayME_Galicia_Xurelo_LOCAL_Z_POST_2026-07-31_v0.6.0\source_packages\BayME_GALICIA_ALL_OUTPUTS_v0_5_8.zip","Statistical_Programming_BayME_EVE_TRANSFER_PACK_v0_5_8/artifacts/prospective_v0_5/INVALID_future_knowledge_cut_attempt_2026-07-27.json","FILE","43786","6257","3DDD9D84B68AE8F36B2AA6300A9B8B368C8F307E215009122C99D8150FABA392","DECOMPRESSED_BYTES_HASHED"
"E98C83D1638CB009B8F25CB10A66EC8A183AED632C724640A8B4D16434A746CA",".zip","C:\Users\User\Documents\Codex\2026-08-01\referenced-chatgpt-conversation-this-is-an-2\outputs\BayME_Galicia_Xurelo_LOCAL_Z_POST_2026-07-31_v0.6.0\source_packages\BayME_GALICIA_ALL_OUTPUTS_v0_5_8.zip","Statistical_Programming_BayME_EVE_TRANSFER_PACK_v0_5_8/artifacts/prospective_v0_5/INVALID_future_knowledge_cut_attempt_2026-07-27.reason.txt","FILE","329","230","3B829ED227B05FFA071B8D109C5A0AEF4E568D2FABE9201DA127B0DDD073E664","DECOMPRESSED_BYTES_HASHED"
"E98C83D1638CB009B8F25CB10A66EC8A183AED632C724640A8B4D16434A746CA",".zip","C:\Users\User\Documents\Codex\2026-08-01\referenced-chatgpt-conversation-this-is-an-2\outputs\BayME_Galicia_Xurelo_LOCAL_Z_POST_2026-07-31_v0.6.0\source_packages\BayME_GALICIA_ALL_OUTPUTS_v0_5_8.zip","Statistical_Programming_BayME_EVE_TRANSFER_PACK_v0_5_8/artifacts/prospective_v0_5/legacy_bridge_diagnostic_2026-07-27_v2_range_canonical.json","FILE","16417","3618","9DF78DC7440290A99D21BEF17A05D66CF10DD1AA638D71DED3C72E37E7397C08","DECOMPRESSED_BYTES_HASHED"
"E98C83D1638CB009B8F25CB10A66EC8A183AED632C724640A8B4D16434A746CA",".zip","C:\Users\User\Documents\Codex\2026-08-01\referenced-chatgpt-conversation-this-is-an-2\outputs\BayME_Galicia_Xurelo_LOCAL_Z_POST_2026-07-31_v0.6.0\source_packages\BayME_GALICIA_ALL_OUTPUTS_v0_5_8.zip","Statistical_Programming_BayME_EVE_TRANSFER_PACK_v0_5_8/artifacts/prospective_v0_5/legacy_bridge_diagnostic_2026-07-27.json","FILE","16380","3563","D5AE73EB11457F7A20882AA99C6CC29A8357901115BC55BA7BDEB03244702ACF","DECOMPRESSED_BYTES_HASHED"
"E98C83D1638CB009B8F25CB10A66EC8A183AED632C724640A8B4D16434A746CA",".zip","C:\Users\User\Documents\Codex\2026-08-01\referenced-chatgpt-conversation-this-is-an-2\outputs\BayME_Galicia_Xurelo_LOCAL_Z_POST_2026-07-31_v0.6.0\source_packages\BayME_GALICIA_ALL_OUTPUTS_v0_5_8.zip","Statistical_Programming_BayME_EVE_TRANSFER_PACK_v0_5_8/artifacts/prospective_v0_5/legacy_bridge_diagnostic_2026-07-27.SUPERSEDED.reason.txt","FILE","388","273","D75A7A7A19678CECEF3741C048510B14CFA3997538EB98A6DCEE369BA064BF3B","DECOMPRESSED_BYTES_HASHED"
"E98C83D1638CB009B8F25CB10A66EC8A183AED632C724640A8B4D16434A746CA",".zip","C:\Users\User\Documents\Codex\2026-08-01\referenced-chatgpt-conversation-this-is-an-2\outputs\BayME_Galicia_Xurelo_LOCAL_Z_POST_2026-07-31_v0.6.0\source_packages\BayME_GALICIA_ALL_OUTPUTS_v0_5_8.zip","Statistical_Programming_BayME_EVE_TRANSFER_PACK_v0_5_8/artifacts/prospective_v0_5/MISSED_NO_EX_ANTE_FREEZE_2026-07-30_RECHECK_CLOSED.reason.txt","FILE","697","457","79A6D82F3ED00D1A05D7CC7CC2964B29F01ABAAB2A5D8B4CAFEA4A34834D0CAE","DECOMPRESSED_BYTES_HASHED"
"E98C83D1638CB009B8F25CB10A66EC8A183AED632C724640A8B4D16434A746CA",".zip","C:\Users\User\Documents\Codex\2026-08-01\referenced-chatgpt-conversation-this-is-an-2\outputs\BayME_Galicia_Xurelo_LOCAL_Z_POST_2026-07-31_v0.6.0\source_packages\BayME_GALICIA_ALL_OUTPUTS_v0_5_8.zip","Statistical_Programming_BayME_EVE_TRANSFER_PACK_v0_5_8/artifacts/prospective_v0_5/MISSED_NO_EX_ANTE_FREEZE_2026-07-30.reason.txt","FILE","815","484","AEC9CB7BCFE64D401B173FA93F6BEFE0EA1096FEC9BDF029EB48B607FC1C8A18","DECOMPRESSED_BYTES_HASHED"
"E98C83D1638CB009B8F25CB10A66EC8A183AED632C724640A8B4D16434A746CA",".zip","C:\Users\User\Documents\Codex\2026-08-01\referenced-chatgpt-conversation-this-is-an-2\outputs\BayME_Galicia_Xurelo_LOCAL_Z_POST_2026-07-31_v0.6.0\source_packages\BayME_GALICIA_ALL_OUTPUTS_v0_5_8.zip","Statistical_Programming_BayME_EVE_TRANSFER_PACK_v0_5_8/artifacts/prospective_v0_5/outcome_2026-07-27_dual_path_audit.json","FILE","3179","1325","E874B92AE39772391429197D71C8AE6FBD843DF39044FA4E6660A076F085B58D","DECOMPRESSED_BYTES_HASHED"
"E98C83D1638CB009B8F25CB10A66EC8A183AED632C724640A8B4D16434A746CA",".zip","C:\Users\User\Documents\Codex\2026-08-01\referenced-chatgpt-conversation-this-is-an-2\outputs\BayME_Galicia_Xurelo_LOCAL_Z_POST_2026-07-31_v0.6.0\source_packages\BayME_GALICIA_ALL_OUTPUTS_v0_5_8.zip","Statistical_Programming_BayME_EVE_TRANSFER_PACK_v0_5_8/artifacts/prospective_v0_5/outcome_2026-07-27_dual_path_exact_parity_failure.reason.txt","FILE","616","371","E5D180CA637E7BCB498A7D9E7527A2162CA0483A808C73F4DF929F5A2971B9EF","DECOMPRESSED_BYTES_HASHED"
"E98C83D1638CB009B8F25CB10A66EC8A183AED632C724640A8B4D16434A746CA",".zip","C:\Users\User\Documents\Codex\2026-08-01\referenced-chatgpt-conversation-this-is-an-2\outputs\BayME_Galicia_Xurelo_LOCAL_Z_POST_2026-07-31_v0.6.0\source_packages\BayME_GALICIA_ALL_OUTPUTS_v0_5_8.zip","Statistical_Programming_BayME_EVE_TRANSFER_PACK_v0_5_8/artifacts/prospective_v0_5/outcome_2026-07-28_dual_path_audit.json","FILE","3185","1332","816C1559153F660CC8088C9A84307E497CB38D21CEF7E003C5AAF73922152311","DECOMPRESSED_BYTES_HASHED"
"E98C83D1638CB009B8F25CB10A66EC8A183AED632C724640A8B4D16434A746CA",".zip","C:\Users\User\Documents\Codex\2026-08-01\referenced-chatgpt-conversation-this-is-an-2\outputs\BayME_Galicia_Xurelo_LOCAL_Z_POST_2026-07-31_v0.6.0\source_packages\BayME_GALICIA_ALL_OUTPUTS_v0_5_8.zip","Statistical_Programming_BayME_EVE_TRANSFER_PACK_v0_5_8/artifacts/prospective_v0_5/outcome_2026-07-29_dual_path_audit.json","FILE","3205","1335","C884D3C2333FE7A4A7FBD06818E1CFC652566FE0C5E779970E8FDC93D340E254","DECOMPRESSED_BYTES_HASHED"
