"source_path","item_type","discovered_under","match_basis","file_count_recursive","byte_count_recursive","latest_write_time_utc","sha256_if_file","inventory_state","source_lineage","canonical_destination","disposition"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\upload-split\src\bma\experiments\aeat_monthly_sequential_v0_6_4.py","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","2930","2026-08-15T14:14:55.4178457Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\upload-split\src\bma\experiments\aeat_steel_v0_6_1.py","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","25557","2026-08-15T14:14:55.4278184Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\upload-split\src\bma\experiments\mercabarna_flor_v0_4_1.py","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","34104","2026-08-15T14:14:55.4308104Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\upload-split\src\bma\experiments\mercabarna_flor_v0_5_0.py","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","25692","2026-08-15T14:14:55.4328049Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\upload-split\src\bma\experiments\mercabarna_flor_v0_5_1.py","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","10961","2026-08-15T14:14:55.4352779Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\upload-split\src\bma\experiments\training_age_causal_chains_v0_6_6.py","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","3760","2026-08-15T14:16:35.1379011Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\upload-split\tests\test_aeat_monthly_matched_games_v0_6_2.py","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","767","2026-08-15T14:14:55.4402640Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\upload-split\tests\test_aeat_monthly_seasonal_phase_selector_v0_6_6.py","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","1777","2026-08-15T14:16:35.2995607Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\upload-split\tests\test_aeat_monthly_seasonal_v0_6_5.py","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","2021","2026-08-15T14:14:55.4422590Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\upload-split\tests\test_aeat_monthly_sequential_v0_6_3.py","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","4084","2026-08-15T14:14:55.4456942Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\upload-split\tests\test_aeat_monthly_sequential_v0_6_4_correction.py","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","495","2026-08-15T14:14:55.4496845Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\upload-split\tests\test_aeat_monthly_sequential_v0_6_4_resume.py","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","2808","2026-08-15T14:14:55.4526769Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\upload-split\tests\test_aeat_monthly_sequential_v0_6_4.py","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","4014","2026-08-15T14:14:55.4476897Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\upload-split\tests\test_aeat_trade_daily.py","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","1898","2026-08-15T14:14:55.4576631Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\upload-split\tests\test_aeat_trade_event.py","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","1950","2026-08-15T14:14:55.4596580Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\upload-split\tests\test_aeat_trade.py","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","3460","2026-08-15T14:14:55.4556681Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\upload-split\tests\test_contracts.py","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","1224","2026-08-15T14:14:55.4616526Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\upload-split\tests\test_custody.py","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","955","2026-08-15T14:14:55.4636479Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\upload-split\tests\test_evidence_addendum.py","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","393","2026-08-15T14:14:55.4666393Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\upload-split\tests\test_evidence.py","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","719","2026-08-15T14:14:55.4656419Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\upload-split\tests\test_mercabarna_flor_connector.py","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","1266","2026-08-15T14:14:55.4686338Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\upload-split\tests\test_mercabarna_flor_v0_4_1.py","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","4148","2026-08-15T14:14:55.4716262Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\upload-split\tests\test_mercabarna_flor_v0_5_0.py","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","1014","2026-08-15T14:14:55.4736213Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\upload-split\tests\test_mercabarna_flor_v0_5_1.py","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","717","2026-08-15T14:14:55.4756151Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\upload-split\tests\test_taxonomy_inventory.py","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","523","2026-08-15T14:14:55.4796044Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\upload-split\tests\test_taxonomy.py","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","1309","2026-08-15T14:14:55.4776102Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\upload-split\tests\test_training_age_causal_chains_v0_6_6.py","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","1988","2026-08-15T14:16:35.4600114Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\upload-split\tests\test_v051_evidence.py","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","2146","2026-08-15T14:14:55.4816001Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-b732c53.zip","FILE","C:\Users\User\Documents\Codex","PATH_NAME","1","131996730","2026-08-15T15:16:51.8267065Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation","DIRECTORY","C:\Users\User\Documents\Codex","PATH_NAME",,,"2026-08-15T15:15:53.8632488Z",,"DIRECTORY_AGGREGATION_DEFERRED_TO_DEDUP_MANIFEST","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation-tree","DIRECTORY","C:\Users\User\Documents\Codex","PATH_NAME",,,"2026-08-15T15:16:57.2464565Z",,"DIRECTORY_AGGREGATION_DEFERRED_TO_DEDUP_MANIFEST","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation-tree\.github\workflows\aeat-industrial-holdout.yml","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","2563","2026-08-15T14:05:44.0000000Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation-tree\.github\workflows\ci.yml","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","540","2026-08-15T14:05:44.0000000Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation-tree\docs\BIND_2026_POSITION_ES.md","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","2075","2026-08-15T14:05:44.0000000Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation-tree\docs\BMA_AEAT_CH72_2022_2024_CONTINUOUS_CAUSAL_CHAIN_RESULT_ES.md","FILE","C:\Users\User\Documents\Codex","PATH_NAME+CONTENT_ANCHOR","1","5475","2026-08-15T14:05:44.0000000Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation-tree\docs\BMA_AEAT_CH72_2024_CAUSAL_MINI_V0_6_5_RESULT_ES.md","FILE","C:\Users\User\Documents\Codex","PATH_NAME+CONTENT_ANCHOR","1","6106","2026-08-15T14:05:44.0000000Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation-tree\docs\BMA_AEAT_CH72_NOV2024_V0_6_1_RESULT_ES.md","FILE","C:\Users\User\Documents\Codex","PATH_NAME+CONTENT_ANCHOR","1","7395","2026-08-15T14:05:44.0000000Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation-tree\docs\BMA_AEAT_MONTHLY_SEQUENTIAL_V0_6_4_RESULT_ES.md","FILE","C:\Users\User\Documents\Codex","PATH_NAME+CONTENT_ANCHOR","1","6972","2026-08-15T14:05:44.0000000Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation-tree\docs\BMA_AEAT_V0_6_1_INVALIDATION_ES.md","FILE","C:\Users\User\Documents\Codex","PATH_NAME+CONTENT_ANCHOR","1","2236","2026-08-15T14:05:44.0000000Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation-tree\docs\BMA_CHECKPOINT_INDUSTRIAL_NO_BIOLOGICO_Y_PLANTAS_20260809.md","FILE","C:\Users\User\Documents\Codex","PATH_NAME+CONTENT_ANCHOR","1","4155","2026-08-15T14:05:44.0000000Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation-tree\docs\BMA_SEASONAL_LEARNING_2022_2024_DESIGN_V1_ES.md","FILE","C:\Users\User\Documents\Codex","PATH_NAME+CONTENT_ANCHOR","1","5637","2026-08-15T14:05:44.0000000Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation-tree\docs\BMA_TEMPORAL_RESOLUTION_INVARIANT_ES.md","FILE","C:\Users\User\Documents\Codex","PATH_NAME+CONTENT_ANCHOR","1","3175","2026-08-15T14:05:44.0000000Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation-tree\docs\BMA_TERRA_SUCCESSION_20260810_ES.md","FILE","C:\Users\User\Documents\Codex","PATH_NAME+CONTENT_ANCHOR","1","9077","2026-08-15T14:05:44.0000000Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation-tree\docs\BMA_TRAINING_AGE_CAUSAL_CHAINS_V0_6_6_DESIGN_ES.md","FILE","C:\Users\User\Documents\Codex","PATH_NAME+CONTENT_ANCHOR","1","3636","2026-08-15T14:05:44.0000000Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation-tree\docs\EVIDENCE_BOUNDARY.md","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","1619","2026-08-15T14:05:44.0000000Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation-tree\docs\INDUSTRIAL_DAILY_SOURCE_CANDIDATES_V2_ES.md","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","4300","2026-08-15T14:05:44.0000000Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation-tree\docs\INDUSTRIAL_DAILY_SOURCE_CANDIDATES_V3_ES.md","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","8175","2026-08-15T14:05:44.0000000Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation-tree\docs\INDUSTRIAL_DAILY_SOURCE_GATE_ES.md","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","4627","2026-08-15T14:05:44.0000000Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation-tree\docs\INDUSTRIAL_DATA_SOURCE_AUDIT_ES_V2.md","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","7123","2026-08-15T14:05:44.0000000Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation-tree\docs\INDUSTRIAL_DATA_SOURCE_AUDIT_ES.md","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","4983","2026-08-15T14:05:44.0000000Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation-tree\docs\MERCABARNA_FLOR_V0_5_0_RESULT_ES.md","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","3346","2026-08-15T14:05:44.0000000Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation-tree\docs\MERCABARNA_FLOR_V0_5_1_SUBFAMILY_RESULT_ES.md","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","3574","2026-08-15T14:05:44.0000000Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation-tree\docs\NAMING_AND_LINEAGE.md","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","1548","2026-08-15T14:05:44.0000000Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation-tree\docs\SOURCE_THREAD_AUDIT_ES.md","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","1838","2026-08-15T14:05:44.0000000Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
"C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation-tree\evidence\audits\aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-completion-oct-dec-audit.json","FILE","C:\Users\User\Documents\Codex","CONTENT_ANCHOR","1","1953","2026-08-15T14:05:44.0000000Z",,"FILE_HASH_DEFERRED_TO_ADJUDICATED_CUSTODY","UNRESOLVED_SOURCE_LINEAGE","UNCLASSIFIED_PENDING_CONTENT_REVIEW","PRESERVE_READ_ONLY_PENDING_UNIT_REVIEW"
